feature,mean_absolute_shap,group
FP_1103,0.0002461385587074671,fingerprints
FP_11,0.0002459679007452399,fingerprints
FP_1359,0.00024525883715191007,fingerprints
FP_1583,0.00024338432308003652,fingerprints
FP_14,0.0002429076372527478,fingerprints
FP_193,0.0002427683442293353,fingerprints
FP_221,0.00024093316027411552,fingerprints
FP_504,0.0002407285893810678,fingerprints
FP_503,0.0002402340135166239,fingerprints
FP_1549,0.0002398420587989432,fingerprints
FP_495,0.00023965434930738123,fingerprints
FP_1342,0.0002378095614184377,fingerprints
FP_547,0.00023683459303015358,fingerprints
FP_1562,0.00023675045463685234,fingerprints
FP_1356,0.00023630006192288674,fingerprints
FP_1471,0.00023315164228644163,fingerprints
FP_879,0.0002323888870320875,fingerprints
FP_1368,0.0002295740338982237,fingerprints
FP_1373,0.00022855296015017177,fingerprints
FP_1842,0.00022853111283782177,fingerprints
FP_1409,0.0002284662528821096,fingerprints
FP_1832,0.00022799494409184084,fingerprints
FP_1850,0.00022694207003600922,fingerprints
FP_925,0.00022658417721968372,fingerprints
FP_1692,0.00022638516984867387,fingerprints
FP_58,0.00022548552481410324,fingerprints
FP_515,0.00022457215121236577,fingerprints
FP_2043,0.0002239554529594446,fingerprints
FP_225,0.0002237304667853537,fingerprints
FP_1031,0.000222144216293589,fingerprints
FP_1992,0.0002218383200468998,fingerprints
FP_688,0.00022064827310628096,fingerprints
FP_1285,0.0002186109000623946,fingerprints
FP_1649,0.00021840864836567271,fingerprints
FP_1181,0.0002179566329600135,fingerprints
FP_737,0.0002177392003099633,fingerprints
